CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS
25940,,,"Hilton Head Island-Beaufort, SC ",Micropolitan Statistical Area,2,,,Jasper County,South Carolina,45053
25980,,496,"Hinesville-Fort Stewart, GA ",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Liberty County,Georgia,13179
25980,,496,"Hinesville-Fort Stewart, GA ",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Long County,Georgia,13183
26020,,,"Hobbs, NM ",Micropolitan Statistical Area,2,,,Lea County,New Mexico,35025
26100,,266,"Holland-Grand Haven, MI ",Metropolitan Statistical Area,1,,"Grand Rapids-Muskegon-Holland, MI",Ottawa County,Michigan,26139
26140,,,"Homosassa Springs, FL ",Micropolitan Statistical Area,2,,,Citrus County,Florida,12017
26180,,,"Honolulu, HI ",Metropolitan Statistical Area,1,,,Honolulu County,Hawaii,15003
26220,,,"Hood River, OR",Micropolitan Statistical Area,2,,,Hood River County,Oregon,41027
26260,,,"Hope, AR ",Micropolitan Statistical Area,2,,,Hempstead County,Arkansas,5057
26260,,,"Hope, AR ",Micropolitan Statistical Area,2,,,Nevada County,Arkansas,5099
26300,,,"Hot Springs, AR ",Metropolitan Statistical Area,1,,,Garland County,Arkansas,5051
26340,,,"Houghton, MI ",Micropolitan Statistical Area,2,,,Houghton County,Michigan,26061
26340,,,"Houghton, MI ",Micropolitan Statistical Area,2,,,Keweenaw County,Michigan,26083
26380,,,"Houma-Bayou Cane-Thibodaux, LA ",Metropolitan Statistical Area,1,,,Lafourche Parish,Louisiana,22057
26380,,,"Houma-Bayou Cane-Thibodaux, LA ",Metropolitan Statistical Area,1,,,Terrebonne Parish,Louisiana,22109
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Austin County,Texas,48015
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Brazoria County,Texas,48039
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Chambers County,Texas,48071
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Fort Bend County,Texas,48157
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Galveston County,Texas,48167
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Harris County,Texas,48201
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Liberty County,Texas,48291
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Montgomery County,Texas,48339
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",San Jacinto County,Texas,48407
26420,,288,"Houston-Baytown-Sugar Land, TX ",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Waller County,Texas,48473
26460,,104,"Hudson, NY ",Micropolitan Statistical Area,2,,"Albany-Schenectady-Amsterdam, NY",Columbia County,New York,36021
26500,,,"Huntingdon, PA ",Micropolitan Statistical Area,2,,,Huntingdon County,Pennsylvania,42061
26540,,258,"Huntington, IN ",Micropolitan Statistical Area,2,,"Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,18069
26580,,,"Huntington-Ashland, WV-KY-OH ",Metropolitan Statistical Area,1,,,Boyd County,Kentucky,21019
26580,,,"Huntington-Ashland, WV-KY-OH ",Metropolitan Statistical Area,1,,,Greenup County,Kentucky,21089
26580,,,"Huntington-Ashland, WV-KY-OH ",Metropolitan Statistical Area,1,,,Lawrence County,Ohio,39087
26580,,,"Huntington-Ashland, WV-KY-OH ",Metropolitan Statistical Area,1,,,Cabell County,West Virginia,54011
26580,,,"Huntington-Ashland, WV-KY-OH ",Metropolitan Statistical Area,1,,,Wayne County,West Virginia,54099
26620,,290,"Huntsville, AL ",Metropolitan Statistical Area,1,,"Huntsville-Decatur, AL",Limestone County,Alabama,1083
26620,,290,"Huntsville, AL ",Metropolitan Statistical Area,1,,"Huntsville-Decatur, AL",Madison County,Alabama,1089
26660,,288,"Huntsville, TX ",Micropolitan Statistical Area,2,,"Houston-Baytown-Huntsville, TX",Walker County,Texas,48471
26700,,,"Huron, SD ",Micropolitan Statistical Area,2,,,Beadle County,South Dakota,46005
26740,,,"Hutchinson, KS ",Micropolitan Statistical Area,2,,,Reno County,Kansas,20155
26780,,378,"Hutchinson, MN ",Micropolitan Statistical Area,2,,"Minneapolis-St. Paul-St. Cloud, MN-WI",McLeod County,Minnesota,27085
26820,,292,"Idaho Falls, ID ",Metropolitan Statistical Area,1,,"Idaho Falls-Blackfoot, ID",Bonneville County,Idaho,16019
26820,,292,"Idaho Falls, ID ",Metropolitan Statistical Area,1,,"Idaho Falls-Blackfoot, ID",Jefferson County,Idaho,16051
26860,,,"Indiana, PA ",Micropolitan Statistical Area,2,,,Indiana County,Pennsylvania,42063
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Boone County,Indiana,18011
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Brown County,Indiana,18013
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hamilton County,Indiana,18057
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hancock County,Indiana,18059
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hendricks County,Indiana,18063
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Johnson County,Indiana,18081
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Marion County,Indiana,18097
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Morgan County,Indiana,18109
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Putnam County,Indiana,18133
26900,,294,"Indianapolis, IN ",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Shelby County,Indiana,18145
26940,,,"Indianola, MS ",Micropolitan Statistical Area,2,,,Sunflower County,Mississippi,28133
26980,,,"Iowa City, IA ",Metropolitan Statistical Area,1,,,Johnson County,Iowa,19103
26980,,,"Iowa City, IA ",Metropolitan Statistical Area,1,,,Washington County,Iowa,19183
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,2,,,Dickinson County,Michigan,26043
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,2,,,Florence County,Wisconsin,55037
27060,,296,"Ithaca, NY ",Metropolitan Statistical Area,1,,"Ithaca-Cortland, NY",Tompkins County,New York,36109
27100,,,"Jackson, MI ",Metropolitan Statistical Area,1,,,Jackson County,Michigan,26075
27140,,298,"Jackson, MS ",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Copiah County,Mississippi,28029
27140,,298,"Jackson, MS ",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Hinds County,Mississippi,28049
27140,,298,"Jackson, MS ",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Madison County,Mississippi,28089
27140,,298,"Jackson, MS ",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Rankin County,Mississippi,28121
27140,,298,"Jackson, MS ",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Simpson County,Mississippi,28127
27180,,,"Jackson, TN ",Metropolitan Statistical Area,1,,,Chester County,Tennessee,47023
27180,,,"Jackson, TN ",Metropolitan Statistical Area,1,,,Madison County,Tennessee,47113
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,2,,,Teton County,Idaho,16081
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,2,,,Teton County,Wyoming,56039
27260,,,"Jacksonville, FL ",Metropolitan Statistical Area,1,,,Baker County,Florida,12003
27260,,,"Jacksonville, FL ",Metropolitan Statistical Area,1,,,Clay County,Florida,12019
27260,,,"Jacksonville, FL ",Metropolitan Statistical Area,1,,,Duval County,Florida,12031
27260,,,"Jacksonville, FL ",Metropolitan Statistical Area,1,,,Nassau County,Florida,12089
27260,,,"Jacksonville, FL ",Metropolitan Statistical Area,1,,,St. Johns County,Florida,12109
27300,,,"Jacksonville, IL ",Micropolitan Statistical Area,2,,,Morgan County,Illinois,17137
27300,,,"Jacksonville, IL ",Micropolitan Statistical Area,2,,,Scott County,Illinois,17171
27340,,,"Jacksonville, NC ",Metropolitan Statistical Area,1,,,Onslow County,North Carolina,37133
27380,,540,"Jacksonville, TX ",Micropolitan Statistical Area,2,,"Tyler-Jacksonville, TX",Cherokee County,Texas,48073
27420,,,"Jamestown, ND ",Micropolitan Statistical Area,2,,,Stutsman County,North Dakota,38093
27460,,,"Jamestown-Dunkirk-Fredonia, NY ",Micropolitan Statistical Area,2,,,Chautauqua County,New York,36013
27500,,,"Janesville, WI ",Metropolitan Statistical Area,1,,,Rock County,Wisconsin,55105
27540,,,"Jasper, IN ",Micropolitan Statistical Area,2,,,Dubois County,Indiana,18037
27540,,,"Jasper, IN ",Micropolitan Statistical Area,2,,,Pike County,Indiana,18125
27580,,,"Jayuya, PR ",Micropolitan Statistical Area,2,,,Jayuya Municipio,Puerto Rico,72073
27620,,,"Jefferson City, MO ",Metropolitan Statistical Area,1,,,Callaway County,Missouri,29027
27620,,,"Jefferson City, MO ",Metropolitan Statistical Area,1,,,Cole County,Missouri,29051
27620,,,"Jefferson City, MO ",Metropolitan Statistical Area,1,,,Moniteau County,Missouri,29135
27620,,,"Jefferson City, MO ",Metropolitan Statistical Area,1,,,Osage County,Missouri,29151
27660,,324,"Jennings, LA ",Micropolitan Statistical Area,2,,"Lake Charles-Jennings, LA",Jefferson Davis Parish,Louisiana,22053
27700,,,"Jesup, GA ",Micropolitan Statistical Area,2,,,Wayne County,Georgia,13305
27740,,304,"Johnson City, TN ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Carter County,Tennessee,47019
27740,,304,"Johnson City, TN ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Unicoi County,Tennessee,47171
27740,,304,"Johnson City, TN ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Washington County,Tennessee,47179
27780,,,"Johnstown, PA ",Metropolitan Statistical Area,1,,,Cambria County,Pennsylvania,42021
27860,,,"Jonesboro, AR ",Metropolitan Statistical Area,1,,,Craighead County,Arkansas,5031
27860,,,"Jonesboro, AR ",Metropolitan Statistical Area,1,,,Poinsett County,Arkansas,5111
27900,,,"Joplin, MO ",Metropolitan Statistical Area,1,,,Jasper County,Missouri,29097
27900,,,"Joplin, MO ",Metropolitan Statistical Area,1,,,Newton County,Missouri,29145
27940,,,"Juneau, AK ",Micropolitan Statistical Area,2,,,Juneau City and Borough,Alaska,2110
27980,,,"Kahului-Wailuku, HI ",Micropolitan Statistical Area,2,,,Maui County,Hawaii,15009
28020,,,"Kalamazoo-Portage, MI ",Metropolitan Statistical Area,1,,,Kalamazoo County,Michigan,26077
28020,,,"Kalamazoo-Portage, MI ",Metropolitan Statistical Area,1,,,Van Buren County,Michigan,26159
28060,,,"Kalispell, MT ",Micropolitan Statistical Area,2,,,Flathead County,Montana,30029
28100,,176,"Kankakee-Bradley, IL ",Metropolitan Statistical Area,1,,"Chicago-Naperville-Michigan City, IL-IN-WI",Kankakee County,Illinois,17091
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20059
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Kansas,20091
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Leavenworth County,Kansas,20103
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Linn County,Kansas,20107
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Miami County,Kansas,20121
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Wyandotte County,Kansas,20209
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Bates County,Missouri,29013
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Caldwell County,Missouri,29025
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,29037
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Clay County,Missouri,29047
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Clinton County,Missouri,29049
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,29095
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Lafayette County,Missouri,29107
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Platte County,Missouri,29165
28140,,312,"Kansas City, MO-KS ",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Ray County,Missouri,29177
28180,,,"Kapaa, HI ",Micropolitan Statistical Area,2,,,Kauai County,Hawaii,15007
28260,,,"Kearney, NE ",Micropolitan Statistical Area,2,,,Buffalo County,Nebraska,31019
28260,,,"Kearney, NE ",Micropolitan Statistical Area,2,,,Kearney County,Nebraska,31099
28300,,,"Keene, NH ",Micropolitan Statistical Area,2,,,Cheshire County,New Hampshire,33005
28340,,258,"Kendallville, IN ",Micropolitan Statistical Area,2,,"Fort Wayne-Huntington-Auburn, IN",Noble County,Indiana,18113
28380,,,"Kennett, MO ",Micropolitan Statistical Area,2,,,Dunklin County,Missouri,29069
28420,,,"Kennewick-Richland-Pasco, WA ",Metropolitan Statistical Area,1,,,Benton County,Washington,53005
28420,,,"Kennewick-Richland-Pasco, WA ",Metropolitan Statistical Area,1,,,Franklin County,Washington,53021
28460,,,"Keokuk-Fort Madison, IA-MO ",Micropolitan Statistical Area,2,,,Lee County,Iowa,19111
28460,,,"Keokuk-Fort Madison, IA-MO ",Micropolitan Statistical Area,2,,,Clark County,Missouri,29045
28500,,,"Kerrville, TX ",Micropolitan Statistical Area,2,,,Kerr County,Texas,48265
28540,,,"Ketchikan, AK ",Micropolitan Statistical Area,2,,,Ketchikan Gateway Borough,Alaska,2130
28580,,,"Key West-Marathon, FL ",Micropolitan Statistical Area,2,,,Monroe County,Florida,12087
28620,,,"Kill Devil Hills, NC ",Micropolitan Statistical Area,2,,,Dare County,North Carolina,37055
28660,,,"Killeen-Temple-Fort Hood, TX ",Metropolitan Statistical Area,1,,,Bell County,Texas,48027
28660,,,"Killeen-Temple-Fort Hood, TX ",Metropolitan Statistical Area,1,,,Coryell County,Texas,48099
28660,,,"Killeen-Temple-Fort Hood, TX ",Metropolitan Statistical Area,1,,,Lampasas County,Texas,48281
28700,,304,"Kingsport-Bristol, TN-VA ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Hawkins County,Tennessee,47073
28700,,304,"Kingsport-Bristol, TN-VA ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Sullivan County,Tennessee,47163
28700,,304,"Kingsport-Bristol, TN-VA ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Scott County,Virginia,51169
28740,,408,"Kingston, NY ",Metropolitan Statistical Area,1,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Ulster County,New York,36111
28780,,204,"Kingsville, TX ",Micropolitan Statistical Area,2,,"Corpus Christi-Kingsville, TX",Kenedy County,Texas,48261
28780,,204,"Kingsville, TX ",Micropolitan Statistical Area,2,,"Corpus Christi-Kingsville, TX",Kleberg County,Texas,48273
28820,,,"Kinston, NC ",Micropolitan Statistical Area,2,,,Lenoir County,North Carolina,37107
28860,,,"Kirksville, MO ",Micropolitan Statistical Area,2,,,Adair County,Missouri,29001
28860,,,"Kirksville, MO ",Micropolitan Statistical Area,2,,,Schuyler County,Missouri,29197
28900,,,"Klamath Falls, OR ",Micropolitan Statistical Area,2,,,Klamath County,Oregon,41035
28940,,314,"Knoxville, TN ",Metropolitan Statistical Area,1,,"Knoxville-Sevierville-La Follette, TN",Anderson County,Tennessee,47001
28940,,314,"Knoxville, TN ",Metropolitan Statistical Area,1,,"Knoxville-Sevierville-La Follette, TN",Blount County,Tennessee,47009
28940,,314,"Knoxville, TN ",Metropolitan Statistical Area,1,,"Knoxville-Sevierville-La Follette, TN",Knox County,Tennessee,47093
28940,,314,"Knoxville, TN ",Metropolitan Statistical Area,1,,"Knoxville-Sevierville-La Follette, TN",Loudon County,Tennessee,47105
28940,,314,"Knoxville, TN ",Metropolitan Statistical Area,1,,"Knoxville-Sevierville-La Follette, TN",Union County,Tennessee,47173
28980,,,"Kodiak, AK ",Micropolitan Statistical Area,2,,,Kodiak Island Borough,Alaska,2150
29020,,316,"Kokomo, IN ",Metropolitan Statistical Area,1,,"Kokomo-Peru, IN",Howard County,Indiana,18067
29020,,316,"Kokomo, IN ",Metropolitan Statistical Area,1,,"Kokomo-Peru, IN",Tipton County,Indiana,18159
29060,,148,"Laconia, NH ",Micropolitan Statistical Area,2,,"Boston-Worcester-Manchester, MA-NH",Belknap County,New Hampshire,33001
29100,,,"La Crosse, WI-MN ",Metropolitan Statistical Area,1,,,Houston County,Minnesota,27055
29100,,,"La Crosse, WI-MN ",Metropolitan Statistical Area,1,,,La Crosse County,Wisconsin,55063
29140,,320,"Lafayette, IN ",Metropolitan Statistical Area,1,,"Lafayette-Frankfort, IN",Benton County,Indiana,18007
29140,,320,"Lafayette, IN ",Metropolitan Statistical Area,1,,"Lafayette-Frankfort, IN",Carroll County,Indiana,18015
29140,,320,"Lafayette, IN ",Metropolitan Statistical Area,1,,"Lafayette-Frankfort, IN",Tippecanoe County,Indiana,18157
29180,,318,"Lafayette, LA ",Metropolitan Statistical Area,1,,"Lafayette-Acadiana, LA",Lafayette Parish,Louisiana,22055
29180,,318,"Lafayette, LA ",Metropolitan Statistical Area,1,,"Lafayette-Acadiana, LA",St. Martin Parish,Louisiana,22099
29220,,314,"La Follette, TN ",Micropolitan Statistical Area,2,,"Knoxville-Sevierville-La Follette, TN",Campbell County,Tennessee,47013
29260,,,"La Grande, OR ",Micropolitan Statistical Area,2,,,Union County,Oregon,41061
29300,,122,"LaGrange, GA ",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Troup County,Georgia,13285
29340,,324,"Lake Charles, LA ",Metropolitan Statistical Area,1,,"Lake Charles-Jennings, LA",Calcasieu Parish,Louisiana,22019
29340,,324,"Lake Charles, LA ",Metropolitan Statistical Area,1,,"Lake Charles-Jennings, LA",Cameron Parish,Louisiana,22023
29380,,,"Lake City, FL ",Micropolitan Statistical Area,2,,,Columbia County,Florida,12023
29420,,,"Lake Havasu City-Kingman, AZ ",Micropolitan Statistical Area,2,,,Mohave County,Arizona,4015
29460,,,"Lakeland-Winter Haven, FL ",Metropolitan Statistical Area,1,,,Polk County,Florida,12105
29500,,,"Lamesa, TX ",Micropolitan Statistical Area,2,,,Dawson County,Texas,48115
