fips,name,State,State Code,Region,Division,Region_alt,msa,type_bea20
2794,49035,Salt Lake County,Utah,UT,West,Mountain,Southwest,"Salt Lake City, UT ",Metro
2795,49037,San Juan County,Utah,UT,West,Mountain,Southwest,,Rural
2796,49039,Sanpete County,Utah,UT,West,Mountain,Southwest,,Rural
2797,49041,Sevier County,Utah,UT,West,Mountain,Southwest,,Rural
2798,49043,Summit County,Utah,UT,West,Mountain,Southwest,"Heber, UT ",Micro
2799,49045,Tooele County,Utah,UT,West,Mountain,Southwest,"Salt Lake City, UT ",Metro
2800,49047,Uintah County,Utah,UT,West,Mountain,Southwest,"Vernal, UT ",Micro
2801,49049,Utah County,Utah,UT,West,Mountain,Southwest,"Provo-Orem, UT ",Metro
2802,49051,Wasatch County,Utah,UT,West,Mountain,Southwest,"Heber, UT ",Micro
2803,49053,Washington County,Utah,UT,West,Mountain,Southwest,"St. George, UT ",Metro
2804,49055,Wayne County,Utah,UT,West,Mountain,Southwest,,Rural
2805,49057,Weber County,Utah,UT,West,Mountain,Southwest,"Ogden-Clearfield, UT ",Metro
2806,50001,Addison County,Vermont,VT,Northeast,New England,New England,,Rural
2807,50003,Bennington County,Vermont,VT,Northeast,New England,New England,"Bennington, VT ",Micro
2808,50005,Caledonia County,Vermont,VT,Northeast,New England,New England,,Rural
2809,50007,Chittenden County,Vermont,VT,Northeast,New England,New England,"Burlington-South Burlington, VT ",Metro
2810,50009,Essex County,Vermont,VT,Northeast,New England,New England,,Rural
2811,50011,Franklin County,Vermont,VT,Northeast,New England,New England,"Burlington-South Burlington, VT ",Metro
2812,50013,Grand Isle County,Vermont,VT,Northeast,New England,New England,"Burlington-South Burlington, VT ",Metro
2813,50015,Lamoille County,Vermont,VT,Northeast,New England,New England,,Rural
2814,50017,Orange County,Vermont,VT,Northeast,New England,New England,"Lebanon, NH-VT ",Micro
2815,50019,Orleans County,Vermont,VT,Northeast,New England,New England,,Rural
2816,50021,Rutland County,Vermont,VT,Northeast,New England,New England,"Rutland, VT ",Micro
2817,50023,Washington County,Vermont,VT,Northeast,New England,New England,"Barre, VT ",Micro
2818,50025,Windham County,Vermont,VT,Northeast,New England,New England,,Rural
2819,50027,Windsor County,Vermont,VT,Northeast,New England,New England,"Lebanon, NH-VT ",Micro
2820,51001,Accomack County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2821,51003,Albemarle County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2822,51005,Alleghany County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2823,51007,Amelia County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2824,51009,Amherst County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Lynchburg, VA ",Metro
2825,51011,Appomattox County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Lynchburg, VA ",Metro
2826,51013,Arlington County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2827,51015,Augusta County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2828,51017,Bath County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2829,51019,Bedford County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Lynchburg, VA ",Metro
2830,51021,Bland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Bluefield, WV-VA ",Micro
2831,51023,Botetourt County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Roanoke, VA ",Metro
2832,51025,Brunswick County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2833,51027,Buchanan County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2834,51029,Buckingham County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2835,51031,Campbell County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2836,51033,Caroline County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2837,51035,Carroll County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2838,51036,Charles City County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2839,51037,Charlotte County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2840,51041,Chesterfield County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2841,51043,Clarke County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2842,51045,Craig County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Roanoke, VA ",Metro
2843,51047,Culpeper County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2844,51049,Cumberland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2845,51051,Dickenson County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2846,51053,Dinwiddie County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2847,51057,Essex County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2848,51059,Fairfax County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2849,51061,Fauquier County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2850,51063,Floyd County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2851,51065,Fluvanna County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Charlottesville, VA ",Metro
2852,51067,Franklin County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Roanoke, VA ",Metro
2853,51069,Frederick County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2854,51071,Giles County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Blacksburg-Christiansburg, VA ",Metro
2855,51073,Gloucester County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2856,51075,Goochland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2857,51077,Grayson County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2858,51079,Greene County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Charlottesville, VA ",Metro
2859,51081,Greensville County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2860,51083,Halifax County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2861,51085,Hanover County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2862,51087,Henrico County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2863,51089,Henry County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2864,51091,Highland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2865,51093,Isle of Wight County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2866,51095,James City County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2867,51097,King and Queen County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2868,51099,King George County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2869,51101,King William County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2870,51103,Lancaster County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2871,51105,Lee County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2872,51107,Loudoun County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2873,51109,Louisa County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2874,51111,Lunenburg County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2875,51113,Madison County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2876,51115,Mathews County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2877,51117,Mecklenburg County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2878,51119,Middlesex County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2879,51121,Montgomery County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2880,51125,Nelson County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Charlottesville, VA ",Metro
2881,51127,New Kent County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2882,51131,Northampton County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2883,51133,Northumberland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2884,51135,Nottoway County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2885,51137,Orange County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2886,51139,Page County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2887,51141,Patrick County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2888,51143,Pittsylvania County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2889,51145,Powhatan County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2890,51147,Prince Edward County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2891,51149,Prince George County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2892,51153,Prince William County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2893,51155,Pulaski County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Blacksburg-Christiansburg, VA ",Metro
2894,51157,Rappahannock County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2895,51159,Richmond County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2896,51161,Roanoke County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2897,51163,Rockbridge County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2898,51165,Rockingham County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2899,51167,Russell County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2900,51169,Scott County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Kingsport-Bristol, TN-VA ",Metro
2901,51171,Shenandoah County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2902,51173,Smyth County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2903,51175,Southampton County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2904,51177,Spotsylvania County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2905,51179,Stafford County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2906,51181,Surry County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2907,51183,Sussex County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2908,51185,Tazewell County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Bluefield, WV-VA ",Micro
2909,51187,Warren County,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2910,51191,Washington County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2911,51193,Westmoreland County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2912,51195,Wise County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2913,51197,Wythe County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2914,51199,York County,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2915,51510,Alexandria city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",Metro
2916,51515,Bedford city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2917,51520,Bristol city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2918,51530,Buena Vista city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2919,51540,Charlottesville city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2920,51550,Chesapeake city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2921,51570,Colonial Heights city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2922,51580,Covington city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2923,51590,Danville city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2924,51595,Emporia city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2925,51600,Fairfax city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2926,51610,Falls Church city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2927,51620,Franklin city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2928,51630,Fredericksburg city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2929,51640,Galax city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2930,51650,Hampton city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2931,51660,Harrisonburg city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2932,51670,Hopewell city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2933,51678,Lexington city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2934,51680,Lynchburg city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2935,51683,Manassas city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2936,51685,Manassas Park city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2937,51690,Martinsville city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2938,51700,Newport News city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2939,51710,Norfolk city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2940,51720,Norton city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2941,51730,Petersburg city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2942,51735,Poquoson city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2943,51740,Portsmouth city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2944,51750,Radford city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2945,51760,Richmond city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Richmond, VA ",Metro
2946,51770,Roanoke city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Roanoke, VA ",Metro
2947,51775,Salem city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2948,51790,Staunton city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2949,51800,Suffolk city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2950,51810,Virginia Beach city,Virginia,VA,South,South Atlantic,Mid-Atlantic,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
2951,51820,Waynesboro city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2952,51830,Williamsburg city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2953,51840,Winchester city,Virginia,VA,South,South Atlantic,Mid-Atlantic,,Rural
2954,53001,Adams County,Washington,WA,West,Pacific,Coastal West,"Othello, WA ",Micro
2955,53003,Asotin County,Washington,WA,West,Pacific,Coastal West,"Lewiston, ID-WA ",Metro
2956,53005,Benton County,Washington,WA,West,Pacific,Coastal West,"Kennewick-Richland, WA ",Metro
2957,53007,Chelan County,Washington,WA,West,Pacific,Coastal West,"Wenatchee, WA ",Metro
2958,53009,Clallam County,Washington,WA,West,Pacific,Coastal West,"Port Angeles, WA ",Micro
2959,53011,Clark County,Washington,WA,West,Pacific,Coastal West,"Portland-Vancouver-Hillsboro, OR-WA ",Metro
2960,53013,Columbia County,Washington,WA,West,Pacific,Coastal West,,Rural
2961,53015,Cowlitz County,Washington,WA,West,Pacific,Coastal West,"Longview, WA ",Metro
2962,53017,Douglas County,Washington,WA,West,Pacific,Coastal West,"Wenatchee, WA ",Metro
2963,53019,Ferry County,Washington,WA,West,Pacific,Coastal West,,Rural
2964,53021,Franklin County,Washington,WA,West,Pacific,Coastal West,"Kennewick-Richland, WA ",Metro
2965,53023,Garfield County,Washington,WA,West,Pacific,Coastal West,,Rural
2966,53025,Grant County,Washington,WA,West,Pacific,Coastal West,"Moses Lake, WA ",Micro
2967,53027,Grays Harbor County,Washington,WA,West,Pacific,Coastal West,"Aberdeen, WA ",Micro
2968,53029,Island County,Washington,WA,West,Pacific,Coastal West,"Oak Harbor, WA ",Micro
2969,53031,Jefferson County,Washington,WA,West,Pacific,Coastal West,,Rural
2970,53033,King County,Washington,WA,West,Pacific,Coastal West,"Seattle-Tacoma-Bellevue, WA ",Metro
2971,53035,Kitsap County,Washington,WA,West,Pacific,Coastal West,"Bremerton-Silverdale-Port Orchard, WA ",Metro
